timestamp,instance_id,metric_label,value,memory_gb,storage_gb
2026-01-30 00:00:00,Web-Server-01,CPU_usage,39.5,16,100
2026-01-30 00:15:00,Web-Server-01,CPU_usage,37.88,16,100
2026-01-30 00:30:00,Web-Server-01,CPU_usage,40.65,16,100
2026-01-30 00:45:00,Web-Server-01,CPU_usage,40.45,16,100
2026-01-30 01:00:00,Web-Server-01,CPU_usage,40.18,16,100
2026-01-30 01:15:00,Web-Server-01,CPU_usage,39.22,16,100
2026-01-30 01:30:00,Web-Server-01,CPU_usage,41.59,16,100
2026-01-30 01:45:00,Web-Server-01,CPU_usage,40.84,16,100
2026-01-30 02:00:00,Web-Server-01,CPU_usage,39.51,16,100
2026-01-30 02:15:00,Web-Server-01,CPU_usage,39.52,16,100
2026-01-30 02:30:00,Web-Server-01,CPU_usage,40.97,16,100
2026-01-30 02:45:00,Web-Server-01,CPU_usage,39.59,16,100
2026-01-30 03:00:00,Web-Server-01,CPU_usage,39.14,16,100
2026-01-30 03:15:00,Web-Server-01,CPU_usage,39.3,16,100
2026-01-30 03:30:00,Web-Server-01,CPU_usage,39.28,16,100
2026-01-30 03:45:00,Web-Server-01,CPU_usage,40.08,16,100
2026-01-30 04:00:00,Web-Server-01,CPU_usage,40.45,16,100
2026-01-30 04:15:00,Web-Server-01,CPU_usage,39.16,16,100
2026-01-30 04:30:00,Web-Server-01,CPU_usage,39.89,16,100
2026-01-30 04:45:00,Web-Server-01,CPU_usage,38.45,16,100
2026-01-30 05:00:00,Web-Server-01,CPU_usage,40.1,16,100
2026-01-30 05:15:00,Web-Server-01,CPU_usage,40.34,16,100
2026-01-30 05:30:00,Web-Server-01,CPU_usage,39.57,16,100
2026-01-30 05:45:00,Web-Server-01,CPU_usage,39.97,16,100
2026-01-30 06:00:00,Web-Server-01,CPU_usage,38.9,16,100
2026-01-30 06:15:00,Web-Server-01,CPU_usage,39.64,16,100
2026-01-30 06:30:00,Web-Server-01,CPU_usage,42.05,16,100
2026-01-30 06:45:00,Web-Server-01,CPU_usage,40.06,16,100
2026-01-30 07:00:00,Web-Server-01,CPU_usage,39.46,16,100
2026-01-30 07:15:00,Web-Server-01,CPU_usage,40.95,16,100
2026-01-30 07:30:00,Web-Server-01,CPU_usage,40.39,16,100
2026-01-30 07:45:00,Web-Server-01,CPU_usage,41.33,16,100
2026-01-30 08:00:00,Web-Server-01,CPU_usage,40.69,16,100
2026-01-30 08:15:00,Web-Server-01,CPU_usage,38.49,16,100
2026-01-30 08:30:00,Web-Server-01,CPU_usage,39.0,16,100
2026-01-30 08:45:00,Web-Server-01,CPU_usage,39.11,16,100
2026-01-30 09:00:00,Web-Server-01,CPU_usage,40.26,16,100
2026-01-30 09:15:00,Web-Server-01,CPU_usage,39.78,16,100
2026-01-30 09:30:00,Web-Server-01,CPU_usage,38.29,16,100
2026-01-30 09:45:00,Web-Server-01,CPU_usage,39.61,16,100
2026-01-30 10:00:00,Web-Server-01,CPU_usage,38.44,16,100
2026-01-30 10:15:00,Web-Server-01,CPU_usage,39.42,16,100
2026-01-30 10:30:00,Web-Server-01,CPU_usage,39.17,16,100
2026-01-30 10:45:00,Web-Server-01,CPU_usage,39.86,16,100
2026-01-30 11:00:00,Web-Server-01,CPU_usage,38.82,16,100
2026-01-30 11:15:00,Web-Server-01,CPU_usage,40.01,16,100
2026-01-30 11:30:00,Web-Server-01,CPU_usage,41.27,16,100
2026-01-30 11:45:00,Web-Server-01,CPU_usage,40.77,16,100
2026-01-30 12:00:00,Web-Server-01,CPU_usage,40.34,16,100
2026-01-30 12:15:00,Web-Server-01,CPU_usage,40.98,16,100
2026-01-30 12:30:00,Web-Server-01,CPU_usage,40.49,16,100
2026-01-30 12:45:00,Web-Server-01,CPU_usage,39.13,16,100
2026-01-30 13:00:00,Web-Server-01,CPU_usage,40.29,16,100
2026-01-30 13:15:00,Web-Server-01,CPU_usage,39.92,16,100
2026-01-30 13:30:00,Web-Server-01,CPU_usage,41.27,16,100
2026-01-30 13:45:00,Web-Server-01,CPU_usage,38.35,16,100
2026-01-30 14:00:00,Web-Server-01,CPU_usage,40.43,16,100
2026-01-30 14:15:00,Web-Server-01,CPU_usage,39.09,16,100
2026-01-30 14:30:00,Web-Server-01,CPU_usage,40.95,16,100
2026-01-30 14:45:00,Web-Server-01,CPU_usage,39.56,16,100
2026-01-30 15:00:00,Web-Server-01,CPU_usage,41.99,16,100
2026-01-30 15:15:00,Web-Server-01,CPU_usage,40.65,16,100
2026-01-30 15:30:00,Web-Server-01,CPU_usage,39.49,16,100
2026-01-30 15:45:00,Web-Server-01,CPU_usage,40.29,16,100
2026-01-30 16:00:00,Web-Server-01,CPU_usage,40.4,16,100
2026-01-30 16:15:00,Web-Server-01,CPU_usage,40.3,16,100
2026-01-30 16:30:00,Web-Server-01,CPU_usage,39.18,16,100
2026-01-30 16:45:00,Web-Server-01,CPU_usage,40.28,16,100
2026-01-30 17:00:00,Web-Server-01,CPU_usage,40.8,16,100
2026-01-30 17:15:00,Web-Server-01,CPU_usage,41.26,16,100
2026-01-30 17:30:00,Web-Server-01,CPU_usage,39.5,16,100
2026-01-30 17:45:00,Web-Server-01,CPU_usage,40.7,16,100
2026-01-30 18:00:00,Web-Server-01,CPU_usage,40.2,16,100
2026-01-30 18:15:00,Web-Server-01,CPU_usage,38.11,16,100
2026-01-30 18:30:00,Web-Server-01,CPU_usage,39.68,16,100
2026-01-30 18:45:00,Web-Server-01,CPU_usage,41.32,16,100
2026-01-30 19:00:00,Web-Server-01,CPU_usage,39.16,16,100
2026-01-30 19:15:00,Web-Server-01,CPU_usage,40.54,16,100
2026-01-30 19:30:00,Web-Server-01,CPU_usage,40.56,16,100
2026-01-30 19:45:00,Web-Server-01,CPU_usage,38.65,16,100
2026-01-30 20:00:00,Web-Server-01,CPU_usage,41.96,16,100
2026-01-30 20:15:00,Web-Server-01,CPU_usage,39.94,16,100
2026-01-30 20:30:00,Web-Server-01,CPU_usage,39.19,16,100
2026-01-30 20:45:00,Web-Server-01,CPU_usage,41.02,16,100
2026-01-30 21:00:00,Web-Server-01,CPU_usage,40.03,16,100
2026-01-30 21:15:00,Web-Server-01,CPU_usage,39.54,16,100
2026-01-30 21:30:00,Web-Server-01,CPU_usage,41.0,16,100
2026-01-30 21:45:00,Web-Server-01,CPU_usage,39.5,16,100
2026-01-30 22:00:00,Web-Server-01,CPU_usage,41.51,16,100
2026-01-30 22:15:00,Web-Server-01,CPU_usage,41.59,16,100
2026-01-30 22:30:00,Web-Server-01,CPU_usage,40.27,16,100
2026-01-30 22:45:00,Web-Server-01,CPU_usage,39.22,16,100
2026-01-30 23:00:00,Web-Server-01,CPU_usage,40.57,16,100
2026-01-30 23:15:00,Web-Server-01,CPU_usage,40.01,16,100
2026-01-30 23:30:00,Web-Server-01,CPU_usage,40.35,16,100
2026-01-30 23:45:00,Web-Server-01,CPU_usage,40.58,16,100
2026-01-31 00:00:00,Web-Server-01,CPU_usage,38.19,16,100
2026-01-31 00:15:00,Web-Server-01,CPU_usage,41.2,16,100
2026-01-31 00:30:00,Web-Server-01,CPU_usage,40.15,16,100
2026-01-31 00:45:00,Web-Server-01,CPU_usage,37.86,16,100
2026-01-31 01:00:00,Web-Server-01,CPU_usage,38.91,16,100
2026-01-31 01:15:00,Web-Server-01,CPU_usage,40.11,16,100
2026-01-31 01:30:00,Web-Server-01,CPU_usage,40.8,16,100
2026-01-31 01:45:00,Web-Server-01,CPU_usage,39.45,16,100
2026-01-31 02:00:00,Web-Server-01,CPU_usage,41.63,16,100
2026-01-31 02:15:00,Web-Server-01,CPU_usage,39.72,16,100
2026-01-31 02:30:00,Web-Server-01,CPU_usage,40.92,16,100
2026-01-31 02:45:00,Web-Server-01,CPU_usage,39.2,16,100
2026-01-31 03:00:00,Web-Server-01,CPU_usage,41.13,16,100
2026-01-31 03:15:00,Web-Server-01,CPU_usage,39.54,16,100
2026-01-31 03:30:00,Web-Server-01,CPU_usage,39.98,16,100
2026-01-31 03:45:00,Web-Server-01,CPU_usage,39.89,16,100
2026-01-31 04:00:00,Web-Server-01,CPU_usage,39.71,16,100
2026-01-31 04:15:00,Web-Server-01,CPU_usage,40.17,16,100
2026-01-31 04:30:00,Web-Server-01,CPU_usage,40.25,16,100
2026-01-31 04:45:00,Web-Server-01,CPU_usage,41.18,16,100
2026-01-31 05:00:00,Web-Server-01,CPU_usage,39.16,16,100
2026-01-31 05:15:00,Web-Server-01,CPU_usage,40.78,16,100
2026-01-31 05:30:00,Web-Server-01,CPU_usage,39.93,16,100
2026-01-31 05:45:00,Web-Server-01,CPU_usage,39.95,16,100
2026-01-31 06:00:00,Web-Server-01,CPU_usage,40.83,16,100
2026-01-31 06:15:00,Web-Server-01,CPU_usage,39.33,16,100
2026-01-31 06:30:00,Web-Server-01,CPU_usage,39.19,16,100
2026-01-31 06:45:00,Web-Server-01,CPU_usage,39.49,16,100
2026-01-31 07:00:00,Web-Server-01,CPU_usage,40.56,16,100
2026-01-31 07:15:00,Web-Server-01,CPU_usage,38.68,16,100
2026-01-31 07:30:00,Web-Server-01,CPU_usage,39.2,16,100
2026-01-31 07:45:00,Web-Server-01,CPU_usage,39.25,16,100
2026-01-31 08:00:00,Web-Server-01,CPU_usage,40.39,16,100
2026-01-31 08:15:00,Web-Server-01,CPU_usage,39.28,16,100
2026-01-31 08:30:00,Web-Server-01,CPU_usage,39.11,16,100
2026-01-31 08:45:00,Web-Server-01,CPU_usage,41.02,16,100
2026-01-31 09:00:00,Web-Server-01,CPU_usage,41.71,16,100
2026-01-31 09:15:00,Web-Server-01,CPU_usage,39.67,16,100
2026-01-31 09:30:00,Web-Server-01,CPU_usage,38.8,16,100
2026-01-31 09:45:00,Web-Server-01,CPU_usage,40.57,16,100
2026-01-31 10:00:00,Web-Server-01,CPU_usage,40.63,16,100
2026-01-31 10:15:00,Web-Server-01,CPU_usage,39.9,16,100
2026-01-31 10:30:00,Web-Server-01,CPU_usage,41.09,16,100
2026-01-31 10:45:00,Web-Server-01,CPU_usage,40.21,16,100
2026-01-31 11:00:00,Web-Server-01,CPU_usage,39.92,16,100
2026-01-31 11:15:00,Web-Server-01,CPU_usage,41.89,16,100
2026-01-31 11:30:00,Web-Server-01,CPU_usage,39.68,16,100
2026-01-31 11:45:00,Web-Server-01,CPU_usage,39.79,16,100
2026-01-31 12:00:00,Web-Server-01,CPU_usage,39.71,16,100
2026-01-31 12:15:00,Web-Server-01,CPU_usage,39.67,16,100
2026-01-31 12:30:00,Web-Server-01,CPU_usage,39.28,16,100
2026-01-31 12:45:00,Web-Server-01,CPU_usage,40.23,16,100
2026-01-31 13:00:00,Web-Server-01,CPU_usage,37.08,16,100
2026-01-31 13:15:00,Web-Server-01,CPU_usage,40.85,16,100
2026-01-31 13:30:00,Web-Server-01,CPU_usage,40.32,16,100
2026-01-31 13:45:00,Web-Server-01,CPU_usage,40.04,16,100
2026-01-31 14:00:00,Web-Server-01,CPU_usage,38.3,16,100
2026-01-31 14:15:00,Web-Server-01,CPU_usage,39.26,16,100
2026-01-31 14:30:00,Web-Server-01,CPU_usage,40.91,16,100
2026-01-31 14:45:00,Web-Server-01,CPU_usage,40.33,16,100
2026-01-31 15:00:00,Web-Server-01,CPU_usage,39.44,16,100
2026-01-31 15:15:00,Web-Server-01,CPU_usage,41.63,16,100
2026-01-31 15:30:00,Web-Server-01,CPU_usage,40.94,16,100
2026-01-31 15:45:00,Web-Server-01,CPU_usage,38.3,16,100
2026-01-31 16:00:00,Web-Server-01,CPU_usage,41.76,16,100
2026-01-31 16:15:00,Web-Server-01,CPU_usage,38.94,16,100
2026-01-31 16:30:00,Web-Server-01,CPU_usage,41.7,16,100
2026-01-31 16:45:00,Web-Server-01,CPU_usage,38.34,16,100
2026-01-31 17:00:00,Web-Server-01,CPU_usage,37.32,16,100
2026-01-31 17:15:00,Web-Server-01,CPU_usage,40.77,16,100
2026-01-31 17:30:00,Web-Server-01,CPU_usage,39.36,16,100
2026-01-31 17:45:00,Web-Server-01,CPU_usage,40.28,16,100
2026-01-31 18:00:00,Web-Server-01,CPU_usage,40.04,16,100
2026-01-31 18:15:00,Web-Server-01,CPU_usage,40.5,16,100
2026-01-31 18:30:00,Web-Server-01,CPU_usage,40.28,16,100
2026-01-31 18:45:00,Web-Server-01,CPU_usage,40.31,16,100
2026-01-31 19:00:00,Web-Server-01,CPU_usage,38.75,16,100
2026-01-31 19:15:00,Web-Server-01,CPU_usage,38.64,16,100
2026-01-31 19:30:00,Web-Server-01,CPU_usage,40.43,16,100
2026-01-31 19:45:00,Web-Server-01,CPU_usage,42.51,16,100
2026-01-31 20:00:00,Web-Server-01,CPU_usage,41.34,16,100
2026-01-31 20:15:00,Web-Server-01,CPU_usage,38.13,16,100
2026-01-31 20:30:00,Web-Server-01,CPU_usage,40.63,16,100
2026-01-31 20:45:00,Web-Server-01,CPU_usage,39.62,16,100
2026-01-31 21:00:00,Web-Server-01,CPU_usage,39.75,16,100
2026-01-31 21:15:00,Web-Server-01,CPU_usage,41.57,16,100
2026-01-31 21:30:00,Web-Server-01,CPU_usage,41.74,16,100
2026-01-31 21:45:00,Web-Server-01,CPU_usage,41.34,16,100
2026-01-31 22:00:00,Web-Server-01,CPU_usage,40.44,16,100
2026-01-31 22:15:00,Web-Server-01,CPU_usage,38.14,16,100
2026-01-31 22:30:00,Web-Server-01,CPU_usage,40.73,16,100
2026-01-31 22:45:00,Web-Server-01,CPU_usage,40.4,16,100
2026-01-31 23:00:00,Web-Server-01,CPU_usage,40.11,16,100
2026-01-31 23:15:00,Web-Server-01,CPU_usage,39.32,16,100
2026-01-31 23:30:00,Web-Server-01,CPU_usage,41.01,16,100
2026-01-31 23:45:00,Web-Server-01,CPU_usage,40.89,16,100
2026-02-01 00:00:00,Web-Server-01,CPU_usage,39.23,16,100
2026-02-01 00:15:00,Web-Server-01,CPU_usage,41.64,16,100
2026-02-01 00:30:00,Web-Server-01,CPU_usage,41.2,16,100
2026-02-01 00:45:00,Web-Server-01,CPU_usage,38.98,16,100
2026-02-01 01:00:00,Web-Server-01,CPU_usage,40.29,16,100
2026-02-01 01:15:00,Web-Server-01,CPU_usage,39.96,16,100
2026-02-01 01:30:00,Web-Server-01,CPU_usage,40.68,16,100
2026-02-01 01:45:00,Web-Server-01,CPU_usage,39.76,16,100
2026-02-01 02:00:00,Web-Server-01,CPU_usage,40.91,16,100
2026-02-01 02:15:00,Web-Server-01,CPU_usage,40.21,16,100
2026-02-01 02:30:00,Web-Server-01,CPU_usage,39.29,16,100
2026-02-01 02:45:00,Web-Server-01,CPU_usage,42.06,16,100
2026-02-01 03:00:00,Web-Server-01,CPU_usage,39.96,16,100
2026-02-01 03:15:00,Web-Server-01,CPU_usage,37.98,16,100
2026-02-01 03:30:00,Web-Server-01,CPU_usage,39.56,16,100
2026-02-01 03:45:00,Web-Server-01,CPU_usage,41.95,16,100
2026-02-01 04:00:00,Web-Server-01,CPU_usage,40.38,16,100
2026-02-01 04:15:00,Web-Server-01,CPU_usage,41.47,16,100
2026-02-01 04:30:00,Web-Server-01,CPU_usage,38.93,16,100
2026-02-01 04:45:00,Web-Server-01,CPU_usage,40.75,16,100
2026-02-01 05:00:00,Web-Server-01,CPU_usage,40.83,16,100
2026-02-01 05:15:00,Web-Server-01,CPU_usage,40.13,16,100
2026-02-01 05:30:00,Web-Server-01,CPU_usage,40.35,16,100
2026-02-01 05:45:00,Web-Server-01,CPU_usage,41.02,16,100
2026-02-01 06:00:00,Web-Server-01,CPU_usage,38.98,16,100
2026-02-01 06:15:00,Web-Server-01,CPU_usage,40.24,16,100
2026-02-01 06:30:00,Web-Server-01,CPU_usage,40.8,16,100
2026-02-01 06:45:00,Web-Server-01,CPU_usage,40.3,16,100
2026-02-01 07:00:00,Web-Server-01,CPU_usage,39.49,16,100
2026-02-01 07:15:00,Web-Server-01,CPU_usage,38.77,16,100
2026-02-01 07:30:00,Web-Server-01,CPU_usage,40.36,16,100
2026-02-01 07:45:00,Web-Server-01,CPU_usage,41.52,16,100
2026-02-01 08:00:00,Web-Server-01,CPU_usage,36.89,16,100
2026-02-01 08:15:00,Web-Server-01,CPU_usage,40.95,16,100
2026-02-01 08:30:00,Web-Server-01,CPU_usage,39.96,16,100
2026-02-01 08:45:00,Web-Server-01,CPU_usage,40.02,16,100
2026-02-01 09:00:00,Web-Server-01,CPU_usage,39.57,16,100
2026-02-01 09:15:00,Web-Server-01,CPU_usage,40.37,16,100
2026-02-01 09:30:00,Web-Server-01,CPU_usage,40.07,16,100
2026-02-01 09:45:00,Web-Server-01,CPU_usage,41.16,16,100
2026-02-01 10:00:00,Web-Server-01,CPU_usage,40.65,16,100
2026-02-01 10:15:00,Web-Server-01,CPU_usage,39.94,16,100
2026-02-01 10:30:00,Web-Server-01,CPU_usage,40.27,16,100
2026-02-01 10:45:00,Web-Server-01,CPU_usage,39.42,16,100
2026-02-01 11:00:00,Web-Server-01,CPU_usage,41.04,16,100
2026-02-01 11:15:00,Web-Server-01,CPU_usage,40.61,16,100
2026-02-01 11:30:00,Web-Server-01,CPU_usage,41.99,16,100
2026-02-01 11:45:00,Web-Server-01,CPU_usage,40.63,16,100
2026-02-01 12:00:00,Web-Server-01,CPU_usage,39.78,16,100
2026-02-01 12:15:00,Web-Server-01,CPU_usage,39.3,16,100
2026-02-01 12:30:00,Web-Server-01,CPU_usage,40.23,16,100
2026-02-01 12:45:00,Web-Server-01,CPU_usage,38.75,16,100
2026-02-01 13:00:00,Web-Server-01,CPU_usage,39.72,16,100
2026-02-01 13:15:00,Web-Server-01,CPU_usage,41.1,16,100
2026-02-01 13:30:00,Web-Server-01,CPU_usage,39.57,16,100
2026-02-01 13:45:00,Web-Server-01,CPU_usage,39.04,16,100
2026-02-01 14:00:00,Web-Server-01,CPU_usage,39.99,16,100
2026-02-01 14:15:00,Web-Server-01,CPU_usage,39.98,16,100
2026-02-01 14:30:00,Web-Server-01,CPU_usage,40.89,16,100
2026-02-01 14:45:00,Web-Server-01,CPU_usage,39.85,16,100
2026-02-01 15:00:00,Web-Server-01,CPU_usage,39.64,16,100
2026-02-01 15:15:00,Web-Server-01,CPU_usage,39.45,16,100
2026-02-01 15:30:00,Web-Server-01,CPU_usage,39.72,16,100
2026-02-01 15:45:00,Web-Server-01,CPU_usage,39.82,16,100
2026-02-01 16:00:00,Web-Server-01,CPU_usage,41.54,16,100
2026-02-01 16:15:00,Web-Server-01,CPU_usage,38.26,16,100
2026-02-01 16:30:00,Web-Server-01,CPU_usage,40.14,16,100
2026-02-01 16:45:00,Web-Server-01,CPU_usage,39.69,16,100
2026-02-01 17:00:00,Web-Server-01,CPU_usage,40.42,16,100
2026-02-01 17:15:00,Web-Server-01,CPU_usage,39.57,16,100
2026-02-01 17:30:00,Web-Server-01,CPU_usage,40.25,16,100
2026-02-01 17:45:00,Web-Server-01,CPU_usage,41.84,16,100
2026-02-01 18:00:00,Web-Server-01,CPU_usage,40.96,16,100
2026-02-01 18:15:00,Web-Server-01,CPU_usage,39.21,16,100
2026-02-01 18:30:00,Web-Server-01,CPU_usage,39.14,16,100
2026-02-01 18:45:00,Web-Server-01,CPU_usage,40.51,16,100
2026-02-01 19:00:00,Web-Server-01,CPU_usage,41.33,16,100
2026-02-01 19:15:00,Web-Server-01,CPU_usage,38.71,16,100
2026-02-01 19:30:00,Web-Server-01,CPU_usage,40.58,16,100
2026-02-01 19:45:00,Web-Server-01,CPU_usage,39.69,16,100
2026-02-01 20:00:00,Web-Server-01,CPU_usage,41.38,16,100
2026-02-01 20:15:00,Web-Server-01,CPU_usage,40.1,16,100
2026-02-01 20:30:00,Web-Server-01,CPU_usage,41.1,16,100
2026-02-01 20:45:00,Web-Server-01,CPU_usage,38.62,16,100
2026-02-01 21:00:00,Web-Server-01,CPU_usage,41.19,16,100
2026-02-01 21:15:00,Web-Server-01,CPU_usage,39.11,16,100
2026-02-01 21:30:00,Web-Server-01,CPU_usage,40.3,16,100
2026-02-01 21:45:00,Web-Server-01,CPU_usage,42.83,16,100
2026-02-01 22:00:00,Web-Server-01,CPU_usage,38.49,16,100
2026-02-01 22:15:00,Web-Server-01,CPU_usage,40.01,16,100
2026-02-01 22:30:00,Web-Server-01,CPU_usage,38.76,16,100
2026-02-01 22:45:00,Web-Server-01,CPU_usage,38.8,16,100
2026-02-01 23:00:00,Web-Server-01,CPU_usage,39.21,16,100
2026-02-01 23:15:00,Web-Server-01,CPU_usage,40.99,16,100
2026-02-01 23:30:00,Web-Server-01,CPU_usage,40.67,16,100
2026-02-01 23:45:00,Web-Server-01,CPU_usage,38.79,16,100
